year_month_day_timestamp,TOPyear,month_of_year,day_of_month,product_id,week,all_shop_number,sale_quantity
1517328000,2018,1,31,a11002276,wednesday,2070,241.814
1517414400,2018,2,1,a11002276,thursday,2070,334.9
1517500800,2018,2,2,a11002276,friday,2070,343.294
1517587200,2018,2,3,a11002276,saturday,2070,377.877
1517673600,2018,2,4,a11002276,sunday,2070,372.659
1517760000,2018,2,5,a11002276,monday,2070,372.712
1517846400,2018,2,6,a11002276,tuesday,2070,445.2822
1517932800,2018,2,7,a11002276,wednesday,2070,410.203
1518019200,2018,2,8,a11002276,thursday,2070,466.07
1518105600,2018,2,9,a11002276,friday,2070,539.535
1518192000,2018,2,10,a11002276,saturday,2070,611.647
1518278400,2018,2,11,a11002276,sunday,2070,707.7522
1518364800,2018,2,12,a11002276,monday,2070,811.2332
1518451200,2018,2,13,a11002276,tuesday,2070,929.714
1518537600,2018,2,14,a11002276,wednesday,2070,1076.508
1518624000,2018,2,15,a11002276,thursday,2070,465.598
1518710400,2018,2,16,a11002276,friday,2070,244.4128
1518796800,2018,2,17,a11002276,saturday,2070,238.738
1518883200,2018,2,18,a11002276,sunday,2070,246.9646
1518969600,2018,2,19,a11002276,monday,2070,267.564
1519056000,2018,2,20,a11002276,tuesday,2070,277.684
1519142400,2018,2,21,a11002276,wednesday,2070,304.815
1519228800,2018,2,22,a11002276,thursday,2070,480.913
1519315200,2018,2,23,a11002276,friday,2070,466.093
1519401600,2018,2,24,a11002276,saturday,2070,438.862
1519488000,2018,2,25,a11002276,sunday,2070,452.8815
1519574400,2018,2,26,a11002276,monday,2070,406.5
1519660800,2018,2,27,a11002276,tuesday,2070,342.3075
1519747200,2018,2,28,a11002276,wednesday,2070,404.2218
1519833600,2018,3,1,a11002276,thursday,2070,346.9246
1519920000,2018,3,2,a11002276,friday,2070,396.913
1520006400,2018,3,3,a11002276,saturday,2070,410.192
1520092800,2018,3,4,a11002276,sunday,2070,311.6162
1520179200,2018,3,5,a11002276,monday,2070,261.4575
1520265600,2018,3,6,a11002276,tuesday,2070,241.309
1520352000,2018,3,7,a11002276,wednesday,2070,297.69
1520438400,2018,3,8,a11002276,thursday,2070,361.448
1520524800,2018,3,9,a11002276,friday,2070,367.019
1520611200,2018,3,10,a11002276,saturday,2070,434.956
1520697600,2018,3,11,a11002276,sunday,2070,397.12
1520784000,2018,3,12,a11002276,monday,2080,248.46
1520870400,2018,3,13,a11002276,tuesday,2080,237.113
1520956800,2018,3,14,a11002276,wednesday,2080,220.197
1521043200,2018,3,15,a11002276,thursday,2080,247.205
1521129600,2018,3,16,a11002276,friday,2080,327.419
1521216000,2018,3,17,a11002276,saturday,2080,381.095
1521302400,2018,3,18,a11002276,sunday,2080,374.694
1521388800,2018,3,19,a11002276,monday,2080,233.754
1521475200,2018,3,20,a11002276,tuesday,2080,299.303
1521561600,2018,3,21,a11002276,wednesday,2080,302.336
1521648000,2018,3,22,a11002276,thursday,2080,308.409
1521734400,2018,3,23,a11002276,friday,2080,336.076
1521820800,2018,3,24,a11002276,saturday,2080,394.03
1521907200,2018,3,25,a11002276,sunday,2080,404.8355
1521993600,2018,3,26,a11002276,monday,2080,273.903
1522080000,2018,3,27,a11002276,tuesday,2080,274.852
1522166400,2018,3,28,a11002276,wednesday,2080,264.2307
1522252800,2018,3,29,a11002276,thursday,2080,312.5476
1522339200,2018,3,30,a11002276,friday,2080,329.4911
1522425600,2018,3,31,a11002276,saturday,2080,396.0633
1514736000,2018,1,1,a11002278,monday,2070,91.896
1514822400,2018,1,2,a11002278,tuesday,2070,73.972
1514908800,2018,1,3,a11002278,wednesday,2070,67.017
1514995200,2018,1,4,a11002278,thursday,2070,59.01
1515081600,2018,1,5,a11002278,friday,2070,82.023
1515168000,2018,1,6,a11002278,saturday,2070,92.758
1515254400,2018,1,7,a11002278,sunday,2070,94.5666
1515340800,2018,1,8,a11002278,monday,2070,70.715
1515427200,2018,1,9,a11002278,tuesday,2070,69.513
1515513600,2018,1,10,a11002278,wednesday,2070,78.516
1515600000,2018,1,11,a11002278,thursday,2070,70.089
1515686400,2018,1,12,a11002278,friday,2070,79.966
1515772800,2018,1,13,a11002278,saturday,2070,88.205
1515859200,2018,1,14,a11002278,sunday,2070,89.071
1515945600,2018,1,15,a11002278,monday,2070,61.733
1516032000,2018,1,16,a11002278,tuesday,2070,73.903
1516118400,2018,1,17,a11002278,wednesday,2070,74.74
1516204800,2018,1,18,a11002278,thursday,2070,70.582
1516291200,2018,1,19,a11002278,friday,2070,79.2245
1516377600,2018,1,20,a11002278,saturday,2070,91.035
1516464000,2018,1,21,a11002278,sunday,2070,86.393
1516550400,2018,1,22,a11002278,monday,2070,70.724
1516636800,2018,1,23,a11002278,tuesday,2070,73.347
1516723200,2018,1,24,a11002278,wednesday,2070,66.627
1516809600,2018,1,25,a11002278,thursday,2070,78.807
1516896000,2018,1,26,a11002278,friday,2070,89.328
1516982400,2018,1,27,a11002278,saturday,2070,102.085
1517068800,2018,1,28,a11002278,sunday,2070,99.732
1517155200,2018,1,29,a11002278,monday,2070,97.522
1517241600,2018,1,30,a11002278,tuesday,2070,94.224
1517328000,2018,1,31,a11002278,wednesday,2070,93.37
1517414400,2018,2,1,a11002278,thursday,2070,96.707
1517500800,2018,2,2,a11002278,friday,2070,102.6852
1517587200,2018,2,3,a11002278,saturday,2070,116.856
1517673600,2018,2,4,a11002278,sunday,2070,124.6582
1517760000,2018,2,5,a11002278,monday,2070,114.662
1517846400,2018,2,6,a11002278,tuesday,2070,153.957
1517932800,2018,2,7,a11002278,wednesday,2070,129.376
1518019200,2018,2,8,a11002278,thursday,2070,141.494
1518105600,2018,2,9,a11002278,friday,2070,176.613
1518192000,2018,2,10,a11002278,saturday,2070,199.0702
1518278400,2018,2,11,a11002278,sunday,2070,232.6687
1518364800,2018,2,12,a11002278,monday,2070,280.803
1518451200,2018,2,13,a11002278,tuesday,2070,318.169
1518537600,2018,2,14,a11002278,wednesday,2070,362.5376
1518624000,2018,2,15,a11002278,thursday,2070,162.081
1518710400,2018,2,16,a11002278,friday,2070,73.305
1518796800,2018,2,17,a11002278,saturday,2070,82.389
1518883200,2018,2,18,a11002278,sunday,2070,79.096
1518969600,2018,2,19,a11002278,monday,2070,85.174
1519056000,2018,2,20,a11002278,tuesday,2070,84.384
1519142400,2018,2,21,a11002278,wednesday,2070,92.864
1519228800,2018,2,22,a11002278,thursday,2070,140.523
1519315200,2018,2,23,a11002278,friday,2070,131.17
1519401600,2018,2,24,a11002278,saturday,2070,104.517
1519488000,2018,2,25,a11002278,sunday,2070,107.309
1519574400,2018,2,26,a11002278,monday,2070,95.997
1519660800,2018,2,27,a11002278,tuesday,2070,80.572
1519747200,2018,2,28,a11002278,wednesday,2070,95.24
1519833600,2018,3,1,a11002278,thursday,2070,81.146
1519920000,2018,3,2,a11002278,friday,2070,105.528
1520006400,2018,3,3,a11002278,saturday,2070,100.96
1520092800,2018,3,4,a11002278,sunday,2070,101.848
1520179200,2018,3,5,a11002278,monday,2070,88.387
1520265600,2018,3,6,a11002278,tuesday,2070,89.551
1520352000,2018,3,7,a11002278,wednesday,2070,92.109
1520438400,2018,3,8,a11002278,thursday,2070,106.461
1520524800,2018,3,9,a11002278,friday,2070,99.475
1520611200,2018,3,10,a11002278,saturday,2070,112.348
1520697600,2018,3,11,a11002278,sunday,2070,107.244
1520784000,2018,3,12,a11002278,monday,2080,82.973
1520870400,2018,3,13,a11002278,tuesday,2080,73.519
1520956800,2018,3,14,a11002278,wednesday,2080,78.5765
1521043200,2018,3,15,a11002278,thursday,2080,83.555
1521129600,2018,3,16,a11002278,friday,2080,109.126
1521216000,2018,3,17,a11002278,saturday,2080,111.801
1521302400,2018,3,18,a11002278,sunday,2080,110.235
1521388800,2018,3,19,a11002278,monday,2080,92.948
1521475200,2018,3,20,a11002278,tuesday,2080,102.439
1521561600,2018,3,21,a11002278,wednesday,2080,95.81
1521648000,2018,3,22,a11002278,thursday,2080,90.869
1521734400,2018,3,23,a11002278,friday,2080,98.7869
1521820800,2018,3,24,a11002278,saturday,2080,102.406
1521907200,2018,3,25,a11002278,sunday,2080,107.556
1521993600,2018,3,26,a11002278,monday,2080,91.332
1522080000,2018,3,27,a11002278,tuesday,2080,80.467
1522166400,2018,3,28,a11002278,wednesday,2080,75.256
1522252800,2018,3,29,a11002278,thursday,2080,85.365
1522339200,2018,3,30,a11002278,friday,2080,91.546
1522425600,2018,3,31,a11002278,saturday,2080,94.638
1514736000,2018,1,1,a11002281,monday,2070,309.821
1514822400,2018,1,2,a11002281,tuesday,2070,173.349
1514908800,2018,1,3,a11002281,wednesday,2070,147.696
1514995200,2018,1,4,a11002281,thursday,2070,177.903
1515081600,2018,1,5,a11002281,friday,2070,232.413
1515168000,2018,1,6,a11002281,saturday,2070,257.622
1515254400,2018,1,7,a11002281,sunday,2070,259.929
1515340800,2018,1,8,a11002281,monday,2070,178.023
1515427200,2018,1,9,a11002281,tuesday,2070,176.206
1515513600,2018,1,10,a11002281,wednesday,2070,162.555
1515600000,2018,1,11,a11002281,thursday,2070,178.789
1515686400,2018,1,12,a11002281,friday,2070,220.3089
1515772800,2018,1,13,a11002281,saturday,2070,260.7212
1515859200,2018,1,14,a11002281,sunday,2070,254.587
1515945600,2018,1,15,a11002281,monday,2070,155.376
1516032000,2018,1,16,a11002281,tuesday,2070,171.999
1516118400,2018,1,17,a11002281,wednesday,2070,175.598
1516204800,2018,1,18,a11002281,thursday,2070,158.061
1516291200,2018,1,19,a11002281,friday,2070,183.719
1516377600,2018,1,20,a11002281,saturday,2070,258.642
1516464000,2018,1,21,a11002281,sunday,2070,205.4225
1516550400,2018,1,22,a11002281,monday,2070,156.258
1516636800,2018,1,23,a11002281,tuesday,2070,179.778
1516723200,2018,1,24,a11002281,wednesday,2070,170.5333
1516809600,2018,1,25,a11002281,thursday,2070,186.198
1516896000,2018,1,26,a11002281,friday,2070,215.761
1516982400,2018,1,27,a11002281,saturday,2070,243.9438
1517068800,2018,1,28,a11002281,sunday,2070,242.264
1517155200,2018,1,29,a11002281,monday,2070,231.845
1517241600,2018,1,30,a11002281,tuesday,2070,238.6605
1517328000,2018,1,31,a11002281,wednesday,2070,240.786
1517414400,2018,2,1,a11002281,thursday,2070,257.9265
1517500800,2018,2,2,a11002281,friday,2070,289.9575
1517587200,2018,2,3,a11002281,saturday,2070,294.9731
1517673600,2018,2,4,a11002281,sunday,2070,305.362
1517760000,2018,2,5,a11002281,monday,2070,302.1967
1517846400,2018,2,6,a11002281,tuesday,2070,346.53
1517932800,2018,2,7,a11002281,wednesday,2070,311.319
1518019200,2018,2,8,a11002281,thursday,2070,363.023
1518105600,2018,2,9,a11002281,friday,2070,418.2085
1518192000,2018,2,10,a11002281,saturday,2070,521.676
1518278400,2018,2,11,a11002281,sunday,2070,579.0182
1518364800,2018,2,12,a11002281,monday,2070,676.593
1518451200,2018,2,13,a11002281,tuesday,2070,789.1974
1518537600,2018,2,14,a11002281,wednesday,2070,930.274
1518624000,2018,2,15,a11002281,thursday,2070,484.0037
1518710400,2018,2,16,a11002281,friday,2070,544.521
1518796800,2018,2,17,a11002281,saturday,2070,540.4542
1518883200,2018,2,18,a11002281,sunday,2070,500.7127
1518969600,2018,2,19,a11002281,monday,2070,510.276
1519056000,2018,2,20,a11002281,tuesday,2070,494.4433
1519142400,2018,2,21,a11002281,wednesday,2070,490.4132
1519228800,2018,2,22,a11002281,thursday,2070,821.9517
1519315200,2018,2,23,a11002281,friday,2070,715.4915
1519401600,2018,2,24,a11002281,saturday,2070,599.425
1519488000,2018,2,25,a11002281,sunday,2070,535.755
1519574400,2018,2,26,a11002281,monday,2070,436.8945
1519660800,2018,2,27,a11002281,tuesday,2070,334.064
1519747200,2018,2,28,a11002281,wednesday,2070,343.2308
1519833600,2018,3,1,a11002281,thursday,2070,256.062
1519920000,2018,3,2,a11002281,friday,2070,194.404
1520006400,2018,3,3,a11002281,saturday,2070,231.747
1520092800,2018,3,4,a11002281,sunday,2070,188.476
1520179200,2018,3,5,a11002281,monday,2070,147.756
1520265600,2018,3,6,a11002281,tuesday,2070,130.851
1520352000,2018,3,7,a11002281,wednesday,2070,150.3175
1520438400,2018,3,8,a11002281,thursday,2070,179.864
1520524800,2018,3,9,a11002281,friday,2070,202.292
1520611200,2018,3,10,a11002281,saturday,2070,278.414
1520697600,2018,3,11,a11002281,sunday,2070,269.84
1520784000,2018,3,12,a11002281,monday,2080,173.8543
1520870400,2018,3,13,a11002281,tuesday,2080,173.933
1520956800,2018,3,14,a11002281,wednesday,2080,177.2176
1521043200,2018,3,15,a11002281,thursday,2080,190.8633
1521129600,2018,3,16,a11002281,friday,2080,261.835
1521216000,2018,3,17,a11002281,saturday,2080,303.4205
1521302400,2018,3,18,a11002281,sunday,2080,301.0747
1521388800,2018,3,19,a11002281,monday,2080,186.9313
1521475200,2018,3,20,a11002281,tuesday,2080,218.114
1521561600,2018,3,21,a11002281,wednesday,2080,236.479
1521648000,2018,3,22,a11002281,thursday,2080,224.0827
1521734400,2018,3,23,a11002281,friday,2080,256.7005
1521820800,2018,3,24,a11002281,saturday,2080,315.4506
1521907200,2018,3,25,a11002281,sunday,2080,316.496
1521993600,2018,3,26,a11002281,monday,2080,203.6217
1522080000,2018,3,27,a11002281,tuesday,2080,198.594
1522166400,2018,3,28,a11002281,wednesday,2080,195.907
1522252800,2018,3,29,a11002281,thursday,2080,209.8701
1522339200,2018,3,30,a11002281,friday,2080,250.464
1522425600,2018,3,31,a11002281,saturday,2080,300.5012
1514736000,2018,1,1,a11002291,monday,2070,230.112
1514822400,2018,1,2,a11002291,tuesday,2070,145.036
1514908800,2018,1,3,a11002291,wednesday,2070,125.1522
1514995200,2018,1,4,a11002291,thursday,2070,137.13
1515081600,2018,1,5,a11002291,friday,2070,170.23
1515168000,2018,1,6,a11002291,saturday,2070,186.948
1515254400,2018,1,7,a11002291,sunday,2070,181.708
1515340800,2018,1,8,a11002291,monday,2070,143.4
1515427200,2018,1,9,a11002291,tuesday,2070,117.355
1515513600,2018,1,10,a11002291,wednesday,2070,108.397
1515600000,2018,1,11,a11002291,thursday,2070,120.522
1515686400,2018,1,12,a11002291,friday,2070,127.37
1515772800,2018,1,13,a11002291,saturday,2070,141.577
1515859200,2018,1,14,a11002291,sunday,2070,134.6493
1515945600,2018,1,15,a11002291,monday,2070,90.43
1516032000,2018,1,16,a11002291,tuesday,2070,105.2435
1516118400,2018,1,17,a11002291,wednesday,2070,98.265
1516204800,2018,1,18,a11002291,thursday,2070,92.332
1516291200,2018,1,19,a11002291,friday,2070,99.921
1516377600,2018,1,20,a11002291,saturday,2070,123.8764
1516464000,2018,1,21,a11002291,sunday,2070,112.349
1516550400,2018,1,22,a11002291,monday,2070,96.014
1516636800,2018,1,23,a11002291,tuesday,2070,94.28
1516723200,2018,1,24,a11002291,wednesday,2070,82.738
1516809600,2018,1,25,a11002291,thursday,2070,92.7418
1516896000,2018,1,26,a11002291,friday,2070,112.432
1516982400,2018,1,27,a11002291,saturday,2070,136.611
1517068800,2018,1,28,a11002291,sunday,2070,134.5195
1517155200,2018,1,29,a11002291,monday,2070,127.537
1517241600,2018,1,30,a11002291,tuesday,2070,126.087
1517328000,2018,1,31,a11002291,wednesday,2070,136.496
1517414400,2018,2,1,a11002291,thursday,2070,128.5704
1517500800,2018,2,2,a11002291,friday,2070,141.785
1517587200,2018,2,3,a11002291,saturday,2070,178.193
1517673600,2018,2,4,a11002291,sunday,2070,189.988
1517760000,2018,2,5,a11002291,monday,2070,186.005
1517846400,2018,2,6,a11002291,tuesday,2070,233.984
1517932800,2018,2,7,a11002291,wednesday,2070,213.092
1518019200,2018,2,8,a11002291,thursday,2070,241.794
1518105600,2018,2,9,a11002291,friday,2070,291.4995
1518192000,2018,2,10,a11002291,saturday,2070,333.3202
1518278400,2018,2,11,a11002291,sunday,2070,382.944
1518364800,2018,2,12,a11002291,monday,2070,466.638
1518451200,2018,2,13,a11002291,tuesday,2070,562.829
1518537600,2018,2,14,a11002291,wednesday,2070,703.064
1518624000,2018,2,15,a11002291,thursday,2070,308.989
1518710400,2018,2,16,a11002291,friday,2070,234.642
1518796800,2018,2,17,a11002291,saturday,2070,222.724
1518883200,2018,2,18,a11002291,sunday,2070,239.299
1518969600,2018,2,19,a11002291,monday,2070,267.071
1519056000,2018,2,20,a11002291,tuesday,2070,243.3906
1519142400,2018,2,21,a11002291,wednesday,2070,253.2561
1519228800,2018,2,22,a11002291,thursday,2070,403.671
1519315200,2018,2,23,a11002291,friday,2070,363.279
1519401600,2018,2,24,a11002291,saturday,2070,324.794
1519488000,2018,2,25,a11002291,sunday,2070,335.0655
1519574400,2018,2,26,a11002291,monday,2070,284.403
1519660800,2018,2,27,a11002291,tuesday,2070,248.5167
1519747200,2018,2,28,a11002291,wednesday,2070,280.7255
1519833600,2018,3,1,a11002291,thursday,2070,273.8295
1519920000,2018,3,2,a11002291,friday,2070,294.605
1520006400,2018,3,3,a11002291,saturday,2070,303.9612
1520092800,2018,3,4,a11002291,sunday,2070,253.486
1520179200,2018,3,5,a11002291,monday,2070,228.195
1520265600,2018,3,6,a11002291,tuesday,2070,225.6822
1520352000,2018,3,7,a11002291,wednesday,2070,247.71
1520438400,2018,3,8,a11002291,thursday,2070,281.4208
1520524800,2018,3,9,a11002291,friday,2070,275.153
1520611200,2018,3,10,a11002291,saturday,2070,318.3487
1520697600,2018,3,11,a11002291,sunday,2070,280.365
1520784000,2018,3,12,a11002291,monday,2080,202.775
1520870400,2018,3,13,a11002291,tuesday,2080,198.316
1520956800,2018,3,14,a11002291,wednesday,2080,190.271
1521043200,2018,3,15,a11002291,thursday,2080,194.017
1521129600,2018,3,16,a11002291,friday,2080,263.7098
1521216000,2018,3,17,a11002291,saturday,2080,298.0425
1521302400,2018,3,18,a11002291,sunday,2080,301.6404
1521388800,2018,3,19,a11002291,monday,2080,204.862
1521475200,2018,3,20,a11002291,tuesday,2080,227.953
1521561600,2018,3,21,a11002291,wednesday,2080,220.199
1521648000,2018,3,22,a11002291,thursday,2080,215.332
1521734400,2018,3,23,a11002291,friday,2080,251.856
1521820800,2018,3,24,a11002291,saturday,2080,296.4615
1521907200,2018,3,25,a11002291,sunday,2080,292.806
1521993600,2018,3,26,a11002291,monday,2080,206.543
1522080000,2018,3,27,a11002291,tuesday,2080,186.22
1522166400,2018,3,28,a11002291,wednesday,2080,176.4896
1522252800,2018,3,29,a11002291,thursday,2080,196.4163
1522339200,2018,3,30,a11002291,friday,2080,234.0941
1522425600,2018,3,31,a11002291,saturday,2080,258.366
1514736000,2018,1,1,a11002294,monday,2070,64.745
1514822400,2018,1,2,a11002294,tuesday,2070,51.895
1514908800,2018,1,3,a11002294,wednesday,2070,52.808
1514995200,2018,1,4,a11002294,thursday,2070,49.6993
1515081600,2018,1,5,a11002294,friday,2070,63.169
1515168000,2018,1,6,a11002294,saturday,2070,69.902
1515254400,2018,1,7,a11002294,sunday,2070,63.95
1515340800,2018,1,8,a11002294,monday,2070,56.491
1515427200,2018,1,9,a11002294,tuesday,2070,58.774
1515513600,2018,1,10,a11002294,wednesday,2070,61.493
1515600000,2018,1,11,a11002294,thursday,2070,54.779
1515686400,2018,1,12,a11002294,friday,2070,64.73
1515772800,2018,1,13,a11002294,saturday,2070,72.4
1515859200,2018,1,14,a11002294,sunday,2070,76.046
1515945600,2018,1,15,a11002294,monday,2070,52.91
1516032000,2018,1,16,a11002294,tuesday,2070,63.103
1516118400,2018,1,17,a11002294,wednesday,2070,61.665
1516204800,2018,1,18,a11002294,thursday,2070,50.919
1516291200,2018,1,19,a11002294,friday,2070,62.8898
1516377600,2018,1,20,a11002294,saturday,2070,76.029
1516464000,2018,1,21,a11002294,sunday,2070,63.867
1516550400,2018,1,22,a11002294,monday,2070,55.206
1516636800,2018,1,23,a11002294,tuesday,2070,55.473
1516723200,2018,1,24,a11002294,wednesday,2070,61.236
1516809600,2018,1,25,a11002294,thursday,2070,59.186
1516896000,2018,1,26,a11002294,friday,2070,67.1
1516982400,2018,1,27,a11002294,saturday,2070,81.43
1517068800,2018,1,28,a11002294,sunday,2070,72.17
1517155200,2018,1,29,a11002294,monday,2070,68.936
1517241600,2018,1,30,a11002294,tuesday,2070,72.992
1517328000,2018,1,31,a11002294,wednesday,2070,76.573
1517414400,2018,2,1,a11002294,thursday,2070,77.157
1517500800,2018,2,2,a11002294,friday,2070,85.275
1517587200,2018,2,3,a11002294,saturday,2070,91.984
1517673600,2018,2,4,a11002294,sunday,2070,91.776
1517760000,2018,2,5,a11002294,monday,2070,88.556
1517846400,2018,2,6,a11002294,tuesday,2070,97.067
1517932800,2018,2,7,a11002294,wednesday,2070,97.267
1518019200,2018,2,8,a11002294,thursday,2070,114.346
1518105600,2018,2,9,a11002294,friday,2070,132.612
1518192000,2018,2,10,a11002294,saturday,2070,162.609
1518278400,2018,2,11,a11002294,sunday,2070,187.477
1518364800,2018,2,12,a11002294,monday,2070,227.149
1518451200,2018,2,13,a11002294,tuesday,2070,270.4262
1518537600,2018,2,14,a11002294,wednesday,2070,334.072
1518624000,2018,2,15,a11002294,thursday,2070,133.431
1518710400,2018,2,16,a11002294,friday,2070,64.711
1518796800,2018,2,17,a11002294,saturday,2070,74.223
1518883200,2018,2,18,a11002294,sunday,2070,77.649
1518969600,2018,2,19,a11002294,monday,2070,89.2205
1519056000,2018,2,20,a11002294,tuesday,2070,77.431
1519142400,2018,2,21,a11002294,wednesday,2070,81.678
1519228800,2018,2,22,a11002294,thursday,2070,137.968
1519315200,2018,2,23,a11002294,friday,2070,118.649
1519401600,2018,2,24,a11002294,saturday,2070,104.4072
1519488000,2018,2,25,a11002294,sunday,2070,100.227
1519574400,2018,2,26,a11002294,monday,2070,87.671
1519660800,2018,2,27,a11002294,tuesday,2070,79.491
1519747200,2018,2,28,a11002294,wednesday,2070,88.039
1519833600,2018,3,1,a11002294,thursday,2070,80.396
1519920000,2018,3,2,a11002294,friday,2070,95.788
1520006400,2018,3,3,a11002294,saturday,2070,95.412
1520092800,2018,3,4,a11002294,sunday,2070,89.389
1520179200,2018,3,5,a11002294,monday,2070,76.1548
1520265600,2018,3,6,a11002294,tuesday,2070,81.969
1520352000,2018,3,7,a11002294,wednesday,2070,89.878
1520438400,2018,3,8,a11002294,thursday,2070,94.8582
1520524800,2018,3,9,a11002294,friday,2070,86.193
1520611200,2018,3,10,a11002294,saturday,2070,87.616
1520697600,2018,3,11,a11002294,sunday,2070,88.3384
1520784000,2018,3,12,a11002294,monday,2080,65.83
1520870400,2018,3,13,a11002294,tuesday,2080,65.1105
1520956800,2018,3,14,a11002294,wednesday,2080,70.82
1521043200,2018,3,15,a11002294,thursday,2080,71.558
1521129600,2018,3,16,a11002294,friday,2080,84.216
1521216000,2018,3,17,a11002294,saturday,2080,90.981
1521302400,2018,3,18,a11002294,sunday,2080,97.848
1521388800,2018,3,19,a11002294,monday,2080,76.107
1521475200,2018,3,20,a11002294,tuesday,2080,88.8002
1521561600,2018,3,21,a11002294,wednesday,2080,88.192
1521648000,2018,3,22,a11002294,thursday,2080,80.036
1521734400,2018,3,23,a11002294,friday,2080,87.184
1521820800,2018,3,24,a11002294,saturday,2080,99.564
1521907200,2018,3,25,a11002294,sunday,2080,97.345
1521993600,2018,3,26,a11002294,monday,2080,79.307
1522080000,2018,3,27,a11002294,tuesday,2080,78.607
1522166400,2018,3,28,a11002294,wednesday,2080,77.6195
1522252800,2018,3,29,a11002294,thursday,2080,83.89
1522339200,2018,3,30,a11002294,friday,2080,89.262
1522425600,2018,3,31,a11002294,saturday,2080,96.248
1514736000,2018,1,1,a11002403,monday,2070,443.019
1514822400,2018,1,2,a11002403,tuesday,2070,329.888
1514908800,2018,1,3,a11002403,wednesday,2070,302.847
1514995200,2018,1,4,a11002403,thursday,2070,351.1575
1515081600,2018,1,5,a11002403,friday,2070,406.57
1515168000,2018,1,6,a11002403,saturday,2070,432.152
1515254400,2018,1,7,a11002403,sunday,2070,447.4885
1515340800,2018,1,8,a11002403,monday,2070,369.3997
1515427200,2018,1,9,a11002403,tuesday,2070,363.581
1515513600,2018,1,10,a11002403,wednesday,2070,366.886
1515600000,2018,1,11,a11002403,thursday,2070,351.619
1515686400,2018,1,12,a11002403,friday,2070,398.987
1515772800,2018,1,13,a11002403,saturday,2070,433.7796
1515859200,2018,1,14,a11002403,sunday,2070,456.332
1515945600,2018,1,15,a11002403,monday,2070,339.055
1516032000,2018,1,16,a11002403,tuesday,2070,354.165
1516118400,2018,1,17,a11002403,wednesday,2070,369.157
1516204800,2018,1,18,a11002403,thursday,2070,354.33
1516291200,2018,1,19,a11002403,friday,2070,409.858
1516377600,2018,1,20,a11002403,saturday,2070,472.403
1516464000,2018,1,21,a11002403,sunday,2070,407.149
1516550400,2018,1,22,a11002403,monday,2070,358.627
1516636800,2018,1,23,a11002403,tuesday,2070,380.5309
1516723200,2018,1,24,a11002403,wednesday,2070,351.101
1516809600,2018,1,25,a11002403,thursday,2070,381.551
1516896000,2018,1,26,a11002403,friday,2070,430.0267
1516982400,2018,1,27,a11002403,saturday,2070,456.037
1517068800,2018,1,28,a11002403,sunday,2070,468.2015
1517155200,2018,1,29,a11002403,monday,2070,435.1547
1517241600,2018,1,30,a11002403,tuesday,2070,435.5258
1517328000,2018,1,31,a11002403,wednesday,2070,462.8809
1517414400,2018,2,1,a11002403,thursday,2070,432.2505
1517500800,2018,2,2,a11002403,friday,2070,429.3483
1517587200,2018,2,3,a11002403,saturday,2070,470.956
1517673600,2018,2,4,a11002403,sunday,2070,436.944
1517760000,2018,2,5,a11002403,monday,2070,419.261
1517846400,2018,2,6,a11002403,tuesday,2070,467.171
1517932800,2018,2,7,a11002403,wednesday,2070,456.258
1518019200,2018,2,8,a11002403,thursday,2070,470.754
1518105600,2018,2,9,a11002403,friday,2070,508.37
1518192000,2018,2,10,a11002403,saturday,2070,725.1008
1518278400,2018,2,11,a11002403,sunday,2070,629.337
1518364800,2018,2,12,a11002403,monday,2070,724.689
1518451200,2018,2,13,a11002403,tuesday,2070,821.844
1518537600,2018,2,14,a11002403,wednesday,2070,926.2906
1518624000,2018,2,15,a11002403,thursday,2070,429.187
1518710400,2018,2,16,a11002403,friday,2070,261.042
1518796800,2018,2,17,a11002403,saturday,2070,269.309
1518883200,2018,2,18,a11002403,sunday,2070,260.53
1518969600,2018,2,19,a11002403,monday,2070,275.815
1519056000,2018,2,20,a11002403,tuesday,2070,284.889
1519142400,2018,2,21,a11002403,wednesday,2070,315.754
1519228800,2018,2,22,a11002403,thursday,2070,550.258
1519315200,2018,2,23,a11002403,friday,2070,514.49
1519401600,2018,2,24,a11002403,saturday,2070,470.049
1519488000,2018,2,25,a11002403,sunday,2070,488.285
1519574400,2018,2,26,a11002403,monday,2070,449.46
1519660800,2018,2,27,a11002403,tuesday,2070,387.0495
1519747200,2018,2,28,a11002403,wednesday,2070,425.6395
1519833600,2018,3,1,a11002403,thursday,2070,379.042
1519920000,2018,3,2,a11002403,friday,2070,440.774
1520006400,2018,3,3,a11002403,saturday,2070,485.9322
1520092800,2018,3,4,a11002403,sunday,2070,467.742
1520179200,2018,3,5,a11002403,monday,2070,491.03
1520265600,2018,3,6,a11002403,tuesday,2070,503.693
1520352000,2018,3,7,a11002403,wednesday,2070,629.48
1520438400,2018,3,8,a11002403,thursday,2070,657.287
1520524800,2018,3,9,a11002403,friday,2070,570.288
1520611200,2018,3,10,a11002403,saturday,2070,604.358
1520697600,2018,3,11,a11002403,sunday,2070,592.187
1520784000,2018,3,12,a11002403,monday,2080,451.0556
1520870400,2018,3,13,a11002403,tuesday,2080,459.3246
1520956800,2018,3,14,a11002403,wednesday,2080,465.021
1521043200,2018,3,15,a11002403,thursday,2080,468.059
